Year,Month,Day,Hour,Date/Time,Biomass,Hydro,Wind onshore,Wind offshore,PV,Nuclear,Lignite,Hard Coal,Natural Gas,Pump,Others,Consumption,Exportsaldo,Imports,Exports,DE>SE,SE>DE,DE>AT,AT>DE,DE>CH,CH>DE,DE>CZ,CZ>DE,DE>DK,DK>DE,DE>FR,FR>DE,DE>NL,NL>DE,DE>PL,PL>DE,DE>LX,LX>DE,DE>NO,NO>DE,Day-Ahead Spot price €/MWh,Emissions of power production t CO2,Emission factor g/kWh
2020,1,3,19,01/03/2020 18:00:00,5553.35188281375,1994.45590557728,29055.4856083646,6005.21613901408,0,7201.45268423103,8328.17313982496,3679.82802830541,7688.30528653172,3240,2143.1616045227,64252.4302791856,10637,2102,12739,0,615,3963,10,800,7,1979,0,832,1412,3741,0,328,7,610,0,486,51,0,0,41.35,18323.5055381424,268.070996513805
2020,1,3,20,01/03/2020 19:00:00,5556.15844868165,1886.40336322547,28773.7045551022,5938.79065358652,0,7098.93374860067,7160.93794888621,3720.36876297555,7502.12903745809,3742.5,2117.77159407803,62987.6981125944,10510,2469,12979,0,615,4305,1,800,1,1810,0,706,1598,3485,200,819,7,583,0,471,47,0,0,33.37,16987.5585520541,255.360492252732
2020,1,3,21,01/03/2020 20:00:00,5555.59713550807,1853.61961972555,27981.0284827895,5813.48803334816,0,7568.05838787001,6500.34993979448,3807.50108823674,7394.85853782864,2661.25,2093.91110233484,60337.662327436,10892,2510,13402,0,615,4528,2,800,0,1750,0,1117,1751,4408,100,3,0,348,0,448,42,0,0,28.89,16270.6087929683,248.508689722097
2020,1,3,22,01/03/2020 21:00:00,5561.77158041745,1933.57181050598,26922.1045074372,5904.82307581106,0,7672.83877060987,6104.09959079684,3647.15340633246,6805.79703894029,2190.5,2037.93071786044,57294.5904987116,11486,2106,13592,0,95,4441,38,800,1,2000,0,826,1874,4689,50,13,10,408,0,415,38,0,0,27.7,15410.2506332339,242.106196562403
2020,1,3,23,01/03/2020 22:00:00,5526.40885048191,1836.22416399089,26244.7135344351,5944.57772239271,0,7765.80937400015,6016.75546086265,3363.06572084542,6507.58803819919,1839.75,2006.72853635012,56273.6214015582,10778,1699,12477,0,63,4379,0,800,0,1850,0,397,1543,4045,0,189,0,364,53,453,40,0,0,25.7,14934.8619352331,239.628951337583
2020,1,3,24,01/03/2020 23:00:00,5505.35960647266,1842.91472388883,25863.180532085,5797.13327367849,0,7797.218361632,5848.21458843831,3238.41808887454,6494.53478690227,1342.5,2008.8698625322,54625.3438245043,11113,2375,13488,0,219,4292,83,799,9,2000,0,518,1921,4566,101,609,0,275,0,429,42,0,0,22.04,14649.5648405957,237.842786802671
2020,1,4,1,01/04/2020 00:00:00,5462.13849210699,1936.58256246006,25600.3305056567,5364.10955996318,0,7745.95889381682,5597.70855009333,2713.20379493898,6452.17828430842,911.75,1966.65514637118,52739.6157897157,11011,2946,13957,0,600,5226,1,800,1,1646,283,529,1906,4366,0,961,0,0,123,429,32,0,0,22.9,13877.3698933777,230.777010442754
2020,1,4,2,01/04/2020 01:00:00,5408.53308403011,1943.6076503529,24796.4899816213,5021.16283027465,0,7782.39331946977,5707.5931006557,2393.1135167225,6554.07178171456,754,1973.07912491742,51126.0443897589,11208,2360,13568,0,0,4759,0,800,0,1951,405,303,1930,4324,0,1026,0,0,0,405,25,0,0,15.95,13784.4124996977,233.803718406823
2020,1,4,3,01/04/2020 02:00:00,5435.19545977516,1939.25878641924,23671.7928232939,4900.8924437808,0,7792.19292361091,6144.05760918316,2353.17786764445,6702.87503301149,397.5,2029.97722061271,51010.9201673318,10356,2568,12924,0,227,4923,0,800,0,2382,100,207,1911,4218,0,1,0,0,307,393,23,0,0,16.63,14353.5321317965,245.979807096418
2020,1,4,4,01/04/2020 03:00:00,5426.77576217145,1885.39977924078,23586.3604970679,4749.17059638374,0,7777.61915334973,6391.48995380612,2321.41087405964,6717.11278097346,82.75,2026.30637572914,52655.395772782,8309,2529,10838,0,498,4836,11,800,0,2452,0,113,1701,2248,0,1,165,0,123,388,31,0,0,6.45,14596.2994305342,250.880257752298
2020,1,4,5,01/04/2020 04:00:00,5427.33707534504,1909.48579487338,24583.637282473,5055.88524311179,0,7700.22740782485,5795.7056540204,2365.27957948628,6650.34228134401,26,2032.73035427539,53406.6306727541,8140,2682,10822,0,303,4840,8,798,3,2552,0,12,1216,2197,622,29,123,0,379,394,28,0,0,3.83,13966.6241645996,237.605254417861
2020,1,4,6,01/04/2020 05:00:00,5449.50894570145,1864.65904355715,26327.2333949943,5087.58831570222,0,7765.05555829699,6063.37314898002,2348.03464011167,6784.79727763851,0.25,2087.1812200483,53738.6815450306,10039,1268,11307,0,80,4838,31,800,0,2601,0,60,645,2467,106,132,55,0,320,409,31,0,0,0.12,14363.2627908932,235.384009771165
2020,1,4,7,01/04/2020 06:00:00,5442.21187444491,1893.76297911321,28422.9951477256,5083.81414039383,0,7737.91819298307,5978.59043048085,2339.86598461843,6963.42427986181,5.25,2157.23317657638,55169.0662061981,10856,1554,12410,0,59,4813,21,797,0,2587,0,598,1020,3029,424,191,0,0,0,395,30,0,0,0.07,14420.6132661869,228.211965338796
2020,1,4,8,01/04/2020 07:00:00,5449.50894570145,1845.92547584291,29379.9828247401,5084.56897545551,0,7575.59654490166,5976.02901904583,2659.35117724283,7104.73577875016,5.5,2171.30474863005,56735.5034903105,10517,2967,13484,0,0,5150,18,771,0,2128,6,281,1398,4669,1230,65,23,0,260,420,32,0,0,19.07,14752.7355167709,229.306255750012
2020,1,4,9,01/04/2020 08:00:00,5486.55561515773,1835.5551080011,30331.8736868376,5074.00128459203,123.043186107604,7546.95154818141,6042.36957521285,3412.98528219299,7373.62102856488,159.75,2167.93980748678,56942.646122335,12612,1208,13820,0,0,5869,19,800,5,1890,0,390,817,4371,0,34,7,24,324,442,36,0,0,17.49,15534.9038093839,233.700174982168
2020,1,4,10,01/04/2020 09:00:00,5476.73263462008,1819.16323625113,31774.0296028456,5069.47227422197,1141.29390847364,7329.85262567005,6241.13510257043,3751.22812817222,7442.87102856488,297.75,2163.04534764203,59477.5738890321,13029,1673,14702,0,0,5627,0,799,0,2350,0,724,1060,4569,200,3,140,175,236,455,37,0,0,23.98,16045.0190096747,232.006816290051
2020,1,4,11,01/04/2020 10:00:00,5482.62642294267,1938.25520243454,32756.0159435001,5025.69184064471,2396.06097746874,7282.11096446963,5899.69895828222,3494.06675153327,7394.07178171456,154.25,2169.16342244797,61449.0122654384,12543,1226,13769,71,0,5141,9,800,0,2000,0,1637,1181,3391,0,49,0,213,0,467,36,0,0,8.8,15455.3331430045,218.64978783586
2020,1,4,12,01/04/2020 11:00:00,5478.13591755403,1918.18352274071,34230.9370982595,4683.49994601786,3064.86905128918,7302.46398845507,6246.51406658397,3531.884601039,7341.66603227039,877.5,2163.35125138232,63000.0054755921,13839,937,14776,71,0,5222,2,801,1,2078,0,1009,898,4646,0,0,7,463,0,486,29,0,0,17.95,15834.9447923168,217.723798450558
2020,1,4,13,01/04/2020 12:00:00,5500.86910108402,1838.23133196027,34233.1214475096,5384.23849494123,3125.84378573806,7342.41622072279,6677.85575224139,3460.18195837613,7349.26028282621,411.5,2137.34943345705,63898.8678088568,13562,1095,14657,71,0,5107,1,800,16,2150,0,807,1004,4745,50,3,0,482,0,492,24,0,0,19.5,16205.3887713827,219.670767589507
2020,1,4,14,01/04/2020 13:00:00,5491.60743371995,1853.61961972555,34043.811179168,5487.14767501652,2433.79422120841,7346.43657113966,6469.10072028723,3449.59296051453,7313.33403375259,533.75,2156.92727283608,63231.1216873685,13348,1504,14852,71,0,4953,4,800,0,2100,0,1031,1140,4919,340,5,0,498,0,475,20,0,0,13.74,15988.2649806052,219.614445650946
2020,1,4,15,01/04/2020 14:00:00,5487.95889809168,1851.94697975106,33272.0077774673,5534.95389558938,1498.11914818569,7314.27376780465,7200.89596727253,3459.87941558009,7276.92828430842,45.75,2161.82173268084,62686.5358667316,12418,2006,14424,71,0,4965,4,800,11,1950,0,774,1243,5031,720,3,0,365,0,465,28,0,0,17.42,16789.5086216573,233.697632046886
2020,1,4,16,01/04/2020 15:00:00,5490.76546395957,1901.12259500095,31564.3320748364,5698.75310397327,567.912661212208,7290.40293720444,7463.95292164911,3674.68480077263,7330.04303449369,222,2169.77522992857,61390.7448230308,11983,1187,13170,71,0,5204,4,800,0,2000,0,1164,1157,2312,0,709,0,452,0,458,26,0,0,20.38,17284.695372592,246.916088554364
2020,1,4,17,01/04/2020 16:00:00,5496.09793910858,1873.02224342958,30776.7528174406,5965.20988074521,30.8975111781317,7380.86082158417,7996.98264127683,3716.1331638309,7458.92828430841,936.25,2173.44607481213,62246.5813777145,11558,1496,13054,71,0,5645,11,782,0,2011,0,664,1075,1917,380,1053,0,438,0,473,30,0,0,25.08,17954.1401248373,257.684158516116
2020,1,4,18,01/04/2020 17:00:00,5494.41399958785,1913.16560281725,29721.712129644,5755.61734528626,0,7408.75200260126,9235.93735239614,3714.62044985068,7799.54303449369,955.75,2176.8110159554,63943.3229326326,10233,1035,11268,0,0,5181,91,800,0,1574,0,407,906,1255,0,1184,7,363,0,504,31,0,0,28.88,19436.7972394252,277.906014375111
2020,1,4,19,01/04/2020 18:00:00,5512.37602114241,2042.29340884758,28473.9632968946,5022.672500398,0,7553.48461760883,9616.56309164016,3547.31428363733,7953.08403375259,1694.75,2178.95234213748,63823.4535960589,9772,2625,12397,0,560,3552,474,804,5,2158,0,482,1542,3764,0,647,11,486,0,504,33,0,0,32.02,19776.4143366003,288.174760913011
2020,1,4,20,01/04/2020 19:00:00,5525.00556754796,1990.44156963851,26563.1431140047,4253.49557254926,0,7608.01062013773,9825.83040588132,3069.29666588492,7828.10453338204,2405,2184.45860946283,61853.7866584893,9399,3253,12652,0,615,2778,240,800,1,2228,46,124,1813,5632,500,167,8,435,0,488,30,0,0,35.35,19577.1572725427,298.093320637835
2020,1,4,21,01/04/2020 20:00:00,5517.70849629142,1869.34243548571,24440.9264648,3735.67872023891,0,7596.95465649132,9935.97109758719,3001.52707957066,7901.41603227039,1473.5,2171.61065237035,58933.635635106,8711,3656,12367,0,615,2727,356,800,0,2031,57,155,1851,5730,750,169,0,299,0,456,27,0,0,29.98,19647.2082715824,311.130775844683
2020,1,4,22,01/04/2020 21:00:00,5517.70849629142,1930.89558654681,21851.7444870192,2754.64475174618,0,7709.52446816387,9853.49364937953,3100.45857387765,7679.89553264094,1573.75,2151.11510177043,55592.230647436,8531,3875,12406,0,615,2472,0,799,2,1496,112,123,1866,5019,911,1966,0,99,349,432,20,0,0,34.46,19519.5894042684,326.974914176128
2020,1,4,23,01/04/2020 22:00:00,5504.79829329908,1925.87766662335,18804.8199886071,2272.55675902188,0,7939.94080143114,10334.7828580198,3181.54004321793,7665.38328060291,2285.75,2172.83426733154,54008.2839581547,8080,3334,11414,0,615,2631,0,756,1,1051,365,11,1885,5080,200,1426,0,0,248,459,20,0,0,39.75,20142.386852227,353.178011487656
2020,1,4,24,01/04/2020 23:00:00,5495.25596934822,1874.02582741428,16542.3195764517,2091.39634421943,0,7940.1920733322,10698.2471406492,2770.0818405956,7591.10453338204,803.75,2172.52836359124,51658.9016689839,6320,4267,10587,0,615,1795,56,800,1,972,683,43,1926,4954,321,1588,0,0,645,435,20,0,0,37.95,20174.4693665532,370.004223360725
2020,1,5,1,01/05/2020 00:00:00,5442.4925310317,1861.64829160308,14505.7779589452,1874.00384645648,0,7871.09230054212,10475.4043458025,2014.93502166521,7281.94878393786,175,2103.70002202435,47993.0031020085,5613,4473,10086,0,615,1265,68,800,0,793,907,125,1515,4837,463,1848,384,0,507,418,14,0,0,33.1,19080.7177986579,374.360094563713
2020,1,5,2,01/05/2020 01:00:00,5406.56848792257,1854.28867571534,13051.7294747978,1515.70880384719,0,7846.46765423875,10433.1410571246,1965.62054590974,7355.95703152929,102.75,2104.61773324525,45972.8494643306,5664,4112,9776,0,615,1465,14,852,52,520,1013,310,1255,4549,5,1678,338,0,807,402,13,0,0,32.28,19023.7480321488,386.853230102781
2020,1,5,3,01/05/2020 02:00:00,5415.54949869985,1864.32451556226,11805.9222858262,1216.29089604869,0,8020.59908166974,10261.7826321218,1634.63872703561,7193.66202782378,177.25,2097.27604347811,44955.295708266,4732,4650,9382,0,615,1393,17,799,58,665,1057,390,1198,4371,610,1376,366,0,718,388,11,0,0,31.18,18493.416949166,391.778389901306
2020,1,5,4,01/05/2020 03:00:00,5415.83015528665,1836.22416399089,10740.2025572514,1240.69722970958,0,8120.10275448744,10228.4842834665,1660.9599502916,7231.01853041764,483.25,2090.24025745127,44184.009882353,4863,2603,7466,0,615,1775,18,830,48,793,864,451,243,2903,0,333,71,0,735,381,9,0,0,30.1,18480.4523850753,399.17125426381
2020,1,5,5,01/05/2020 04:00:00,5398.42944690566,1822.5085162001,9730.79049823467,1544.39253619091,0,8117.84130737795,10468.2323937844,1657.63197953509,7124.08002930598,184.75,2098.193754699,44156.8504622338,3990,2301,6291,0,615,1658,2,771,64,1062,973,438,16,1733,0,244,86,0,535,385,10,0,0,29.96,18712.6947207366,409.496954345918
2020,1,5,6,01/05/2020 05:00:00,5390.85171906234,1808.12381241952,8913.35846775418,2088.12539228549,0,8111.81078175263,10455.9376188963,1654.90909437068,7162.19477949126,188.5,2111.34761553179,43687.1592815642,4198,2260,6458,0,615,1767,13,804,52,1263,953,576,91,1240,42,420,0,0,485,388,9,0,0,29.88,18732.7819503694,412.11308550637
2020,1,5,7,01/05/2020 06:00:00,5413.30424600554,1805.78211645524,8263.39321311441,2320.8662029692,0,8116.83621977373,10618.3311038766,1714.51002519171,7306.83002930598,450,2104.61773324525,42963.4708899377,5151,2200,7351,0,615,2030,8,836,45,1207,498,694,789,2001,117,227,0,0,122,356,6,0,0,30.38,19000.5758635345,417.95903163337
2020,1,5,8,01/05/2020 07:00:00,5424.81116606393,1791.39741267466,7504.69590691428,2617.26477052099,0,8115.83113216951,10737.436735605,1876.97550666832,7635.46527912071,603.25,2104.00592576465,43885.1338355021,4526,2803,7329,0,615,2405,0,800,0,1262,448,382,1606,2079,106,21,26,0,0,380,2,0,0,31.15,19385.0889160177,425.517436958239
2020,1,5,9,01/05/2020 08:00:00,5454.28010767687,1789.72477270017,6647.21747351536,3053.05621279578,194.134804747553,8117.59003547689,10944.6549206982,1950.7959489035,7885.08002930598,465,2115.32436415565,45919.8586699759,2697,3522,6219,0,615,2287,0,799,13,1118,295,458,1537,1044,161,27,818,82,81,404,2,0,0,32.09,19784.2957575383,432.008316923441
2020,1,5,10,01/05/2020 09:00:00,5439.12465199022,1772.66384496042,6105.25615401924,3428.96407351087,2138.49057455016,8097.99082719462,11037.6341557894,2207.95732554245,8246.53903004709,383.25,2116.54797911684,49621.4186167213,1353,4067,5420,0,615,1802,9,764,23,1105,150,201,1618,948,555,1,878,175,218,424,1,0,0,34.27,20233.0673194766,421.122928184663
2020,1,5,11,01/05/2020 10:00:00,5462.41914869379,1762.2934771186,5370.58668957017,3935.71001158329,4534.00469341398,8110.30315034631,11060.9429998481,2484.17889833229,8368.49803078819,363.5,2118.99520903922,53137.4323087339,434,4749,5183,0,615,1372,9,778,0,887,338,80,1478,1425,1921,111,387,86,0,444,1,0,0,37.53,20533.781568603,406.755321546501
2020,1,5,12,01/05/2020 11:00:00,5460.73520917305,1816.82154028685,5072.30166419591,4569.26824001742,5789.86547961892,8116.58494787268,11134.4555080332,2603.98584556644,8609.32178171456,284,2120.21882400041,55780.5590404794,-203,5281,5078,0,615,1331,0,693,1,849,612,528,1674,566,1629,75,499,567,250,469,1,0,0,38.99,20804.047334272,396.782020627194
2020,1,5,13,01/05/2020 12:00:00,5369.24116187951,1775.67459691449,5052.88522641727,4621.35185927313,5831.97359219797,8111.05696604947,10921.3460766395,2586.13582059974,8620.30128208511,613.5,2121.74834270189,55514.2149247581,111,5623,5734,0,615,915,197,638,72,849,562,484,1642,1387,2306,100,227,886,0,475,2,0,0,38.15,20563.9642996173,394.219437771442
2020,1,5,14,01/05/2020 13:00:00,5299.91898494238,1734.19312554723,5216.46871470226,4755.46088856439,4693.96083535386,8109.04679084103,10907.5144548904,2584.62310661951,8639.28078245566,815.5,2124.80738010487,53857.7750640216,1023,4402,5425,0,615,878,188,608,89,807,268,331,1579,964,1619,398,41,982,0,457,3,0,0,35.37,20560.0523205214,400.762870358302
2020,1,5,15,01/05/2020 14:00:00,5276.62448823881,1724.15728570032,5630.03883938717,4874.97643999656,2959.32534053911,8105.78025612732,11200.5399230567,2567.98325283699,8626.89553264094,401.5,2116.24207537654,53335.0634339004,149,4909,5058,0,615,1756,68,538,72,876,80,157,1614,261,2351,121,4,899,103,450,2,0,0,34.44,20846.422397235,414.059902267242
2020,1,5,16,01/05/2020 15:00:00,5285.60549901609,1726.8335096595,6800.8500374388,4753.19638337936,1048.60137493925,8074.11999659441,11359.6035731715,2576.15190833023,8728.64553264094,1240.5,2116.24207537654,52952.3498905466,758,4714,5472,0,615,1826,166,539,111,1290,42,204,1618,300,1749,32,166,839,243,442,4,0,0,36.1,21064.6015907092,423.380884330498
2020,1,5,17,01/05/2020 16:00:00,5368.39919211914,1734.86218153703,8305.86667075517,5050.34978599282,59.0607293316499,8009.29184612227,11413.1370721634,2639.3833527038,8891.05128208511,1137.75,2109.51219309,54975.6643059004,-257,6397,6140,0,615,2827,125,559,470,1190,175,55,1528,190,2434,8,614,855,432,456,4,0,0,40.59,21223.7999990933,418.115805344186
2020,1,5,18,01/05/2020 17:00:00,5493.85268641427,1802.10230851137,9905.78114371461,5217.92316968509,0,7999.99478578324,11402.1230029928,2870.52604888282,9182.82178171456,2754.5,2111.95942301238,58015.5843507111,726,6295,7021,0,615,2714,442,672,209,750,261,0,1885,1041,2562,594,0,757,318,493,3,0,0,44.68,21513.9849147122,405.841577689092
2020,1,5,19,01/05/2020 18:00:00,5494.41399958785,1797.75344457771,10739.9598517792,5380.71593132007,0,7936.67426671743,11389.8282281047,3106.20688700252,9224.84228134401,3696,2114.71255667506,58617.1074471085,2264,5496,7760,0,615,1746,172,602,26,760,632,0,1885,2514,1897,1261,0,378,265,499,4,0,0,46.16,21713.3777803772,400.778802531838
2020,1,5,20,01/05/2020 19:00:00,5510.69208162167,1808.12381241952,10947.2303250661,5286.61316029769,0,7887.42497411068,11151.1046823608,3130.10776789014,9290.59228134401,4000.5,2109.20628934971,56748.5953744603,4373,5219,9592,0,615,2624,297,735,52,707,206,0,1885,4213,1840,297,0,530,321,486,3,0,0,44.62,21487.8224630517,396.382581087895
2020,1,5,21,01/05/2020 20:00:00,5493.85268641427,1802.77136450117,11423.1757561149,5678.12094562077,0,7859.03124929149,10966.4269178958,3108.92977216693,9136.59228134401,2867.5,2109.20628934971,54308.6072626991,6137,4853,10990,0,615,3752,94,808,168,604,418,0,1885,4318,1668,274,0,775,0,459,5,0,0,39.5,21211.5237245463,387.128171494648
2020,1,5,22,01/05/2020 21:00:00,5523.32162802722,1811.80362036339,11976.0588218615,5734.98518693376,0,7863.05159970837,11025.8516631883,2943.74140552591,9499.59228134401,710,2104.31182950495,53383.7180364574,5809,5197,11006,0,615,3367,51,789,142,647,243,0,1885,5461,1925,35,332,277,0,430,4,0,0,35.76,21269.1501788064,381.550133931584
2020,1,5,23,01/05/2020 22:00:00,5494.97531276143,1772.99837295531,11754.4687257128,5902.05534725158,0,7855.76471457778,10866.5318719301,2593.39684770484,9476.11278097346,628.5,2105.53544446614,53144.3394183334,5306,5294,10600,0,615,3142,75,805,61,755,365,0,1885,5209,2016,47,239,180,35,462,3,0,0,36.49,20802.9743051752,377.580601790673
2020,1,5,24,01/05/2020 23:00:00,5441.93121785812,1753.26122125638,11666.6093447645,5900.294065441,0,7814.30485090373,10492.8219435606,2451.80681915539,9389.63328060291,210.75,2103.39411828406,51031.8068618267,6193,4811,11004,0,615,4372,413,796,297,659,252,0,1885,3912,1305,664,0,155,40,446,4,0,0,30.49,20244.4461949634,372.167601312069
2020,1,6,1,01/06/2020 00:00:00,5461.57717893342,1761.9589491237,11862.9580718009,6039.18371678954,0,7801.23871204888,10054.0521647416,2659.35117724283,8973.63328060291,101,2140.10256711973,50992.0558184036,5863,5243,11106,0,615,3843,14,907,215,963,1262,3,1725,4072,607,883,651,0,151,435,3,0,0,29.16,19852.4830669019,366.700874485113
2020,1,6,2,01/06/2020 01:00:00,5450.07025887503,1767.64592503696,11505.2102057296,5837.13953194736,0,7795.96200212673,9870.65510599417,2628.49181204615,8842.50627837961,69.25,2140.10256711973,51065.0336872553,4842,5101,9943,0,615,3524,10,799,192,1071,901,0,1655,3524,892,605,694,0,139,420,3,0,0,29,19578.6878645211,367.895496418902
2020,1,6,3,01/06/2020 02:00:00,5418.07540798096,1775.67459691449,11138.9676481301,5769.20437639645,0,7807.52050957525,9709.03004444439,3042.97544262894,8889.01452597103,77.25,2131.8431661317,50309.5557181733,5450,4855,10305,0,615,3821,25,803,201,812,731,17,1724,3770,1098,669,287,0,171,413,3,0,0,29.08,19743.8643980978,371.814748807186
2020,1,6,4,01/06/2020 03:00:00,5425.93379241109,1738.207461486,10684.3802986378,5872.36516815895,0,7788.17257319403,9185.73368826975,3471.07349903378,8956.02277356245,76,2128.78412872873,51101.6733834826,4225,5129,9354,0,578,3406,19,700,201,881,1108,55,1465,2711,261,1186,1267,0,226,415,4,0,0,27.72,19542.6134766976,371.327294500905
2020,1,6,5,01/06/2020 04:00:00,5416.67212504702,1734.86218153703,10359.6403767902,6129.51231250355,0,7794.95691452251,9725.16693648502,3735.19335998179,9078.9162709686,109.75,2131.53726239141,52090.2077402271,4126,4269,8395,0,138,3692,124,800,213,874,1081,22,1600,1737,125,845,814,0,170,425,4,0,0,27.03,20396.8788524642,381.719909183979
2020,1,6,6,01/06/2020 05:00:00,5412.46227624516,1757.61008519004,9916.21747902063,6150.14447085605,0,7799.98235254361,10493.0780847041,4376.58408759895,9546.6252717097,123.25,2146.22064192568,53319.1747497939,4403,5239,9642,0,600,3970,41,778,198,1160,1215,0,1885,3259,421,1,762,0,113,474,4,0,0,28.98,21956.982878013,400.210618237848
2020,1,6,7,01/06/2020 06:00:00,5398.71010349245,1758.61366917473,9401.68187788683,5907.33919268332,0,7826.11463025331,10709.7734921068,5250.3276825793,10225.2727735625,391,2165.18667382411,55406.0200955633,3628,6028,9656,0,615,3565,67,1018,380,1113,677,0,1885,3393,1103,62,525,0,773,505,3,0,0,33.18,23183.7027333123,415.474031528212
2020,1,6,8,01/06/2020 07:00:00,5427.33707534504,1766.97686904716,8776.47258141481,5573.95370710936,0,7827.87353356069,10714.1278915464,6399.38522196135,10972.1907750447,1257.25,2160.29221397935,58853.8598690088,2022,7069,9091,0,615,2849,336,1016,320,1117,1042,0,1885,2644,1193,896,567,0,1108,569,3,0,0,43.13,24399.2177337644,431.086792877943
2020,1,6,9,01/06/2020 08:00:00,5411.05899331122,1767.98045303185,8557.30953998848,5101.42695849963,345.341209008675,7837.67313770183,10815.3036432297,7085.24974059724,11118.9202754152,3235.75,2148.05606436746,61119.0700151512,2305,4981,7286,0,615,1751,25,1048,398,674,705,0,1885,1562,22,1642,268,0,1057,609,6,0,0,44.52,25102.9486633837,439.994897600475
2020,1,6,10,01/06/2020 09:00:00,5406.00717474899,1766.30781305737,8487.4103639854,5110.73659092697,2581.71947383999,7840.68840051449,10806.3387032071,7435.29175562227,11182.7850256005,2987.25,2157.84498405697,62951.38028556,2811,4215,7026,0,615,1379,185,883,366,891,395,0,1885,1575,100,1681,0,0,661,617,8,0,0,44.96,25419.6147815488,426.89305343784
2020,1,6,11,01/06/2020 10:00:00,5460.45455258626,1708.09994194525,8105.14924521854,5439.59306613087,5355.38631800785,7840.43712861343,10741.2788527576,7379.32133835379,11207.8465244888,1762.25,2156.92727283608,64400.7442409385,2756,5449,8205,0,615,1843,116,831,559,976,376,0,1885,2208,1070,1651,114,75,706,621,8,0,0,44,25310.8486789879,407.643566309998
2020,1,6,12,01/06/2020 11:00:00,5450.9122286354,1743.89443739925,7415.6229986048,5485.38639320593,7672.69965636772,7843.70366332715,10787.3842585879,7439.82989756296,11427.5760248594,400.5,2197.30656655532,65384.8161251058,2480,5124,7604,0,615,2448,156,703,654,983,188,0,1885,1697,467,992,385,145,766,636,8,0,0,42.46,25562.5740519347,398.730061587967
