Year,Month,Day,Hour,Date/Time,Biomass,Hydro,Wind onshore,Wind offshore,PV,Nuclear,Lignite,Hard Coal,Natural Gas,Hydro pump,Others,Consumption,Exportsaldo,Imports,Exports,DE>SE,SE>DE,DE>AT,AT>DE,DE>CH,CH>DE,DE>CZ,CZ>DE,DE>DK,DK>DE,DE>FR,FR>DE,DE>NL,NL>DE,DE>PL,PL>DE,DE>LX,LX>DE,DE>NO,NO>DE,DE>BE,BE>DE,Day-Ahead Spotpreis €/MWh,Emissions of power production t CO2,Emission factor g/kWh
2022,1,5,20,05.01.2022 19:00,5089,1978,32561,5094,0,4088,12445,7342,7255,997,3065,71521,8393,3045,11438,0,0,1643,33,799,1308,1448,744,388,438,4784,0,578,0,41,407,554,28,203,87,1000,0,136,26985,358
2022,1,5,21,05.01.2022 20:00,5101,2006,30777,5176,0,4089,12589,6360,6740,638,2905,67516,8865,3324,12189,0,0,1202,7,800,1303,1238,352,377,676,4926,0,1277,0,64,875,510,32,795,79,1000,0,120,25951,358
2022,1,5,22,05.01.2022 21:00,5085,1979,28764,5176,0,4089,12540,5996,6447,469,2835,65995,7386,3632,11018,0,0,614,45,800,1304,1271,458,380,783,4654,0,992,0,66,1004,466,32,785,6,990,0,98,25398,365
2022,1,5,23,05.01.2022 22:00,5081,1981,26901,5443,0,4093,12989,6037,6189,184,2845,63667,8075,3829,11904,0,0,479,113,799,1051,648,648,468,734,5111,0,1736,0,64,1200,484,31,1115,52,1000,0,119,25853,378
2022,1,5,24,05.01.2022 23:00,5064,1958,25650,5572,0,4097,12785,5277,5904,110,2862,60929,8351,3567,11918,0,39,78,95,799,896,855,587,187,660,5255,0,1903,0,0,1050,453,28,1388,212,1000,0,100,24929,377
2022,1,6,1,06.01.2022 00:00,5053,1974,24386,5443,0,4093,12558,4478,5752,144,2783,58548,8115,3480,11595,0,615,1204,92,799,500,968,201,203,586,4669,406,918,0,56,1050,421,30,1357,0,1000,0,100,23834,375
2022,1,6,2,06.01.2022 01:00,5030,1980,21995,5702,0,4099,12567,5111,5870,192,2803,56505,8845,3214,12059,0,615,1101,367,799,500,880,129,217,585,5072,0,1187,0,0,990,404,28,1399,0,1000,0,101,24432,392
2022,1,6,3,06.01.2022 02:00,5022,1930,19625,6402,0,4096,12456,6829,6077,77,2950,56007,9455,3327,12782,0,615,28,130,800,500,850,224,499,585,6403,0,1780,0,0,1209,401,29,1399,35,622,0,110,25970,415
2022,1,6,4,06.01.2022 03:00,5011,2028,17207,6560,0,4095,12375,7414,6293,165,2974,55426,8696,4411,13107,0,615,435,400,800,500,761,694,143,600,6874,200,2633,0,0,1224,404,22,1057,22,0,134,112,26471,432
2022,1,6,5,06.01.2022 04:00,5007,1936,15980,5775,0,4003,12251,8768,6624,103,2961,55166,8242,5234,13476,0,615,0,750,800,500,420,774,4,813,7899,200,3480,0,0,1127,416,9,457,17,0,429,123,27538,455
2022,1,6,6,06.01.2022 05:00,5007,1910,15249,4474,0,3995,12451,9605,7111,354,2962,55843,7273,6130,13403,0,615,0,965,800,502,520,618,70,1228,7586,370,3974,0,0,1085,453,12,0,160,0,575,150,28623,477
2022,1,6,7,06.01.2022 06:00,5002,1940,13842,3296,0,3995,12818,10611,8237,1090,2991,57597,6225,7240,13465,0,615,0,740,778,573,792,719,1,1298,7397,767,4003,105,0,1247,494,6,0,750,0,420,186,30307,506
2022,1,6,8,06.01.2022 07:00,5005,1977,11896,2366,0,3995,12625,11528,10028,3147,3081,60448,5201,7686,12887,0,615,0,892,732,513,565,1012,46,1332,7708,835,3267,0,0,1450,569,3,0,970,0,64,228,31641,532
2022,1,6,9,06.01.2022 08:00,5014,2086,10408,1582,330,3995,12240,12076,10936,5197,3064,63007,3922,9075,12997,0,615,0,2479,762,563,592,840,2,1339,7574,670,3421,83,0,1426,614,0,0,1060,32,0,229,31968,545
2022,1,6,10,06.01.2022 09:00,5119,1987,8839,993,3058,3967,12469,11675,11021,4388,3049,63801,2764,9060,11824,0,615,0,1706,750,622,558,1034,2,1356,6744,1033,3148,24,0,1590,613,0,0,1080,9,0,213,31903,540
2022,1,6,11,06.01.2022 10:00,5160,1956,7191,724,7105,3965,12619,11165,10991,3003,3083,64678,2284,9724,12008,0,615,0,2094,685,895,552,893,0,1382,7287,1163,2871,0,0,1432,613,0,0,1190,0,60,216,31698,522
2022,1,6,12,06.01.2022 11:00,5172,1951,5978,615,10469,3959,12540,11082,10881,2327,3065,66494,1548,9911,11459,0,615,0,974,629,760,476,1304,1,1445,6809,1483,2345,0,0,1750,606,0,0,1300,593,280,232,31474,504
2022,1,6,13,06.01.2022 12:00,5186,1958,5065,838,11790,3965,12621,11129,10721,946,3065,66596,689,9285,9974,0,615,0,624,754,735,502,1261,27,1597,5995,994,1089,0,0,1750,603,0,0,1400,1004,309,226,31542,500
2022,1,6,14,06.01.2022 13:00,5204,1933,4388,1422,10787,4001,12701,10977,10652,439,3093,64936,661,8139,8800,0,615,12,160,774,919,591,1143,239,1515,4872,1010,728,105,0,1730,583,0,0,865,1001,77,209,31526,509
2022,1,6,15,06.01.2022 14:00,5215,1973,3742,1769,7344,4089,12704,11070,10889,811,3120,63331,-605,8545,7940,0,615,124,513,778,742,552,1204,576,1498,3977,966,584,188,0,1750,574,0,0,983,775,86,216,31734,540
2022,1,6,16,06.01.2022 15:00,5221,1996,3638,2143,2859,4095,12981,11298,11017,2224,3161,62317,-1685,6624,4938,0,154,71,623,750,764,450,1282,252,1135,2099,272,303,154,0,1730,578,0,0,457,435,53,231,32338,584
2022,1,6,17,06.01.2022 16:00,5233,1904,5116,2836,179,4093,13118,11353,11061,2916,3191,63829,-2829,7013,4184,0,0,111,1282,642,742,307,1574,22,988,1940,242,177,82,33,1750,593,0,0,250,359,103,246,32600,593
2022,1,6,18,06.01.2022 17:00,5250,1912,7474,4381,0,4094,13278,11250,10998,3294,3188,66679,-1561,6934,5374,0,0,179,772,555,1054,516,1419,22,976,2398,332,201,80,12,1750,622,0,0,509,869,42,274,32667,558
2022,1,6,19,06.01.2022 18:00,5254,1924,10365,4838,0,4092,13303,11071,10827,2660,3140,67251,223,7645,7868,0,0,0,749,553,893,423,1469,145,1598,4277,210,942,0,80,1600,625,1,0,1109,823,16,273,32410,527
2022,1,6,20,06.01.2022 19:00,5262,1997,12804,5714,0,4091,13375,10562,10722,2106,3106,67050,2689,6824,9512,0,565,0,1202,784,529,846,690,20,1567,5532,0,1653,8,2,1207,595,3,0,1040,80,13,245,31984,497
2022,1,6,21,06.01.2022 20:00,5253,1966,14848,6524,0,4092,13334,9802,9782,803,3098,65480,4021,6265,10286,0,615,465,0,793,501,720,546,18,1553,5816,250,1897,0,35,1149,542,5,0,770,0,876,226,30958,473
2022,1,6,22,06.01.2022 21:00,5245,1942,16425,6325,0,4093,13390,8653,8459,350,3072,62775,5178,5828,11006,0,387,983,2,800,500,788,495,583,1594,5669,0,1634,0,56,1250,493,10,0,590,0,1000,208,29555,458
2022,1,6,23,06.01.2022 22:00,5227,1904,17128,6111,0,4096,13352,8612,7889,869,3054,61683,6560,6118,12678,0,615,2933,104,800,529,791,600,405,1529,5656,0,1538,0,56,1350,499,23,0,430,0,938,179,29248,455
2022,1,6,24,06.01.2022 23:00,5221,1877,18119,6097,0,4095,13322,8271,7388,221,3042,61137,6515,5018,11533,0,15,2467,41,800,500,678,867,465,1442,4880,0,1558,0,56,1150,458,33,171,1,0,969,125,28735,446
2022,1,7,1,07.01.2022 00:00,5215,1921,18942,6149,0,4084,13642,7469,6256,91,2825,59209,7386,4617,12003,0,0,3202,1,799,496,698,536,1464,1352,3316,0,1371,0,49,1200,403,32,701,0,0,1000,129,27718,436
2022,1,7,2,07.01.2022 01:00,5203,1925,19945,6155,0,4093,13852,6388,6076,166,2734,58837,7701,5075,12776,0,0,3161,10,799,500,1232,524,1282,1770,3624,0,1370,0,49,1100,377,35,882,136,0,1000,118,26883,424
2022,1,7,3,07.01.2022 02:00,5198,1934,21446,6131,0,4095,13286,6444,6054,155,2753,58004,9492,3369,12861,0,114,3452,8,800,500,1780,390,1265,1386,3103,0,1036,0,50,878,367,41,955,24,53,28,103,26321,408
2022,1,7,4,07.01.2022 03:00,5186,1907,22585,6124,0,4100,12945,6221,6080,80,2742,58875,9096,3552,12648,0,217,3433,4,799,496,1643,323,739,1467,3328,0,955,0,50,821,366,41,862,121,473,62,102,25752,396
2022,1,7,5,07.01.2022 04:00,5173,2034,23003,6275,0,4099,13199,6427,6096,78,2748,58768,10364,3447,13810,0,0,4070,2,800,496,1816,398,961,1348,3031,0,784,0,51,923,380,42,926,44,991,194,102,26218,396
2022,1,7,6,07.01.2022 05:00,5166,1950,23726,6289,0,4096,13775,7464,6436,107,2827,60341,11495,3302,14797,0,0,5390,1,800,500,1515,609,1558,635,2911,0,1071,0,51,883,411,47,1064,49,26,578,115,27931,406
2022,1,7,7,07.01.2022 06:00,5169,1962,25611,6529,0,4095,13846,9134,7200,161,2968,64105,12571,2283,14854,0,0,5686,7,800,500,1678,219,1196,807,2903,25,530,0,0,421,443,48,600,185,1018,71,140,29834,407
2022,1,7,8,07.01.2022 07:00,5180,1950,26878,6574,0,4092,13894,9553,8113,316,3046,67696,11899,2116,14015,0,0,5716,0,800,500,1749,482,1036,634,2458,0,640,18,91,195,512,40,0,185,1013,62,153,30683,404
2022,1,7,9,07.01.2022 08:00,5199,1985,27084,6576,269,4097,14360,9519,8454,374,3040,69773,11185,1617,12802,0,0,4870,0,800,500,1520,212,1229,464,1994,0,835,0,0,0,554,31,0,410,1000,0,161,31292,406
2022,1,7,10,07.01.2022 09:00,5196,1972,25990,6799,1545,4103,14701,9712,8408,480,3025,70622,11309,1687,12996,0,0,4605,0,800,500,1620,211,1570,484,1966,0,864,0,0,212,571,30,0,250,1000,0,162,31788,408
2022,1,7,11,07.01.2022 10:00,5186,1986,25068,6941,3022,4100,14811,9646,8450,454,3019,71802,10882,1315,12197,0,0,4398,5,800,500,1603,223,668,172,2252,0,850,0,45,57,581,20,0,338,1000,0,161,31864,405
2022,1,7,12,07.01.2022 11:00,5196,1983,24335,6972,4169,4099,14949,9713,8489,401,3025,73482,9849,2314,12163,0,0,4146,137,800,500,1334,485,382,525,3188,0,729,0,0,241,584,16,0,410,1000,0,166,32095,405
2022,1,7,13,07.01.2022 12:00,5216,1996,22987,6946,4436,4100,15198,9756,8534,320,3001,72928,9562,2906,12468,0,0,4586,234,800,500,1301,579,464,1035,2927,0,823,0,0,141,567,17,0,400,1000,0,167,32387,412
2022,1,7,14,07.01.2022 13:00,5226,2004,22056,6860,3533,4099,15057,9952,8677,412,3088,71216,9748,3195,12943,0,0,4493,229,800,500,1529,525,636,1296,3135,0,803,0,0,216,547,19,0,410,1000,0,166,32577,423
2022,1,7,15,07.01.2022 14:00,5231,2033,20736,6614,2013,4099,15154,9978,8467,580,3169,70815,7260,4975,12234,0,160,4689,239,800,500,1665,954,23,1338,2577,946,996,0,0,408,531,17,0,410,953,3,169,32754,443
2022,1,7,16,07.01.2022 15:00,5246,1937,19188,6629,730,4098,15218,10144,8424,1857,3209,68412,8268,3876,12144,0,454,4963,187,800,500,1739,803,126,1301,1823,75,1242,2,33,121,533,20,0,410,885,3,190,33006,462
2022,1,7,17,07.01.2022 16:00,5256,2003,19139,6022,52,4099,14812,10452,8557,3383,3215,69680,7310,4435,11745,0,0,4411,203,800,500,1611,707,67,1300,1821,920,1483,43,0,276,548,31,0,410,1004,45,202,32865,468
2022,1,7,18,07.01.2022 17:00,5262,2078,19303,5469,0,4031,14427,10640,8702,5503,3146,71150,7411,4975,12387,0,0,2622,288,800,516,1401,659,581,1243,2974,592,2370,683,46,385,577,33,0,410,1016,166,243,32535,468
2022,1,7,19,07.01.2022 18:00,5263,1953,18929,4594,0,4003,14335,10671,8861,5867,3152,69259,8369,5334,13703,0,257,1857,100,800,755,867,718,701,1313,5308,448,3224,840,44,385,588,28,0,490,314,0,254,32525,476
2022,1,7,20,07.01.2022 19:00,5267,1939,18246,4532,0,3988,14059,10623,8752,5217,3134,66669,9088,5603,14691,0,615,1786,0,796,736,825,688,140,1398,7125,1202,3388,0,45,385,561,19,0,560,25,0,237,32109,477
2022,1,7,21,07.01.2022 20:00,5267,1886,17844,4319,0,4002,14072,10369,8011,3225,3157,63068,9084,4646,13730,0,615,1860,0,800,776,711,428,25,1464,6485,252,3309,0,18,322,522,17,0,630,0,142,224,31681,481
2022,1,7,22,07.01.2022 21:00,5253,1878,17581,3821,0,4095,14390,10174,7920,1670,3151,61471,8462,4320,12782,0,615,2787,0,796,501,315,534,70,1472,5412,25,2611,31,0,418,477,14,0,710,314,0,214,31834,488
2022,1,7,23,07.01.2022 22:00,5227,1854,16464,3831,0,4101,14401,9800,7727,1057,3145,60224,7381,4531,11912,0,615,3348,0,800,500,426,537,33,1495,4625,50,1547,24,0,551,491,9,0,750,642,0,186,31460,495
2022,1,7,24,07.01.2022 23:00,5223,1857,15488,3406,0,4098,14161,8934,7177,384,3138,56945,6922,5994,12916,0,442,2526,0,800,500,973,846,300,1777,5888,0,1755,0,0,1650,454,9,0,770,220,0,148,30275,499
2022,1,8,1,08.01.2022 00:00,5202,1832,14873,3628,0,4039,13902,9075,6691,147,3050,55164,7275,5875,13150,0,615,2251,5,800,500,642,986,56,1489,5358,0,3097,400,88,1250,440,0,0,630,418,0,164,29783,500
2022,1,8,2,08.01.2022 01:00,5182,1836,14155,3711,0,3979,13708,9292,6760,114,3047,53500,8283,5849,14132,0,615,3368,7,800,500,604,1103,0,1508,5083,75,2839,11,25,1350,413,0,0,680,1000,0,153,29764,504
2022,1,8,3,08.01.2022 02:00,5160,1832,13562,3815,0,3979,13564,9448,6688,123,3053,52987,8238,6200,14438,0,615,2597,7,800,495,729,1032,0,1503,6206,25,3244,381,0,1400,397,15,7,727,458,0,166,29713,508
2022,1,8,4,08.01.2022 03:00,5151,1840,13445,3749,0,3982,13642,9023,6847,99,3034,52900,7910,6612,14522,0,615,2589,0,800,491,777,1084,19,1522,6189,55,3623,530,47,1500,390,35,0,780,88,0,161,29483,507
2022,1,8,5,08.01.2022 04:00,5137,1897,12908,3210,0,4060,13713,9150,6971,267,3035,51621,8728,6307,15035,0,615,3058,3,800,494,1123,825,0,1519,5698,50,3394,374,36,1560,387,36,0,831,539,0,160,29714,516
2022,1,8,6,08.01.2022 05:00,5128,1866,12913,3668,0,4101,13632,9415,7048,164,3033,51600,9368,5502,14870,0,615,3754,12,800,500,1108,392,31,1539,4991,49,2708,45,64,1470,396,31,18,849,1000,0,154,29864,513
2022,1,8,7,08.01.2022 06:00,5120,1881,12920,3922,0,4095,13698,9627,7153,169,3028,51373,10241,4349,14590,0,615,3182,20,1200,500,1106,147,0,1493,5015,16,3017,42,161,720,382,14,12,782,515,0,166,30143,512
2022,1,8,8,08.01.2022 07:00,5143,1876,13039,3857,0,4097,13688,9705,7299,354,3025,52443,9640,4448,14088,0,615,3273,1,1200,500,852,137,0,1484,4681,150,2572,43,101,732,409,6,0,780,1000,0,183,30245,511
2022,1,8,9,08.01.2022 08:00,5145,1896,14152,4043,113,4095,13519,10266,7337,2199,3024,56074,9715,4269,13984,0,615,3719,0,1200,500,907,302,0,1466,4891,150,1903,0,20,385,439,6,0,750,905,95,216,30525,502
2022,1,8,10,08.01.2022 09:00,5144,1941,14106,4469,1103,4094,13605,10317,7437,2902,3023,58974,9168,4973,14141,0,615,3754,6,800,500,1025,666,0,1445,5038,448,2040,51,0,423,458,5,0,730,1026,84,231,30698,493
2022,1,8,11,08.01.2022 10:00,5135,1989,13825,4828,2721,4093,13084,10346,7399,3800,3023,60569,9674,5152,14826,0,615,4304,3,794,503,1397,813,0,1419,5002,541,1845,81,39,385,471,13,0,730,974,49,229,30128,475
2022,1,8,12,08.01.2022 11:00,5147,1863,13799,5744,4446,4094,13310,10157,7427,2637,3025,62529,9118,4972,14091,0,615,4967,109,800,500,1851,543,0,1397,4112,212,1022,357,34,63,484,19,0,730,821,427,215,30237,459
2022,1,8,13,08.01.2022 12:00,5163,1847,14257,6647,5342,4094,13476,9926,7289,1338,3033,63315,9097,4691,13787,0,615,4455,127,800,500,1949,486,0,1380,4086,250,1063,238,299,105,477,36,0,620,658,334,207,30197,444
2022,1,8,14,08.01.2022 13:00,5201,1919,16114,6981,4901,4093,13398,9775,7234,275,3035,62290,10635,4203,14838,0,615,4712,114,800,500,1947,215,0,1373,3996,339,1198,66,1153,125,448,37,0,550,584,269,185,29969,431
2022,1,8,15,08.01.2022 14:00,5206,1834,17565,7141,3606,4092,13492,9348,7160,78,3032,61998,10557,3766,14323,0,615,4552,52,800,500,2016,169,3,1358,3536,25,1283,322,1059,116,429,49,0,490,645,70,170,29695,428
2022,1,8,16,08.01.2022 15:00,5220,1859,18738,7242,1485,4092,13577,9322,7123,385,3019,61219,10845,3221,14066,0,394,6320,17,800,500,1300,140,296,1369,2602,25,942,18,800,84,409,46,0,581,597,47,163,29739,433
2022,1,8,17,08.01.2022 16:00,5233,1815,21521,7236,101,4093,13455,9208,7083,278,3004,62970,10058,3805,13863,0,0,6528,2,795,500,450,0,747,1334,2997,335,1468,401,450,0,423,45,0,560,5,628,161,29480,423
2022,1,8,18,08.01.2022 17:00,5229,1891,24554,6965,0,4093,13301,9031,7178,1338,3009,65366,11224,2388,13612,0,0,4779,0,800,501,1988,10,681,1085,2315,0,1300,317,800,0,455,50,0,410,494,15,190,29207,406
2022,1,8,19,08.01.2022 18:00,5235,1821,27334,6569,0,4096,13276,8672,6970,889,3015,65444,12433,1768,14201,0,0,4695,1,800,1000,1600,22,1237,555,2614,25,1008,9,800,0,468,43,47,113,932,0,171,28819,391
2022,1,8,20,08.01.2022 19:00,5228,1814,29532,6148,0,4095,12559,7589,6676,706,2908,63374,13881,1604,15485,0,0,5158,7,800,1000,1890,12,916,449,3130,0,816,83,800,0,445,40,547,13,983,0,140,26889,366
2022,1,8,21,08.01.2022 20:00,5240,1814,30696,6299,0,4096,11821,5895,6320,323,2860,60383,14981,1256,16237,214,0,5326,0,800,1000,1400,0,2126,213,2779,1,267,0,800,0,418,42,1134,0,973,0,103,24499,340
2022,1,8,22,08.01.2022 21:00,5233,1799,31628,6141,0,4095,11359,4946,5974,281,2859,59578,14736,1320,16056,315,0,5598,5,800,1000,1788,12,2172,262,1948,0,171,0,800,0,387,41,1115,0,962,0,102,23083,325
2022,1,8,23,08.01.2022 22:00,5221,1816,31340,5967,0,4094,11286,4620,5876,176,2850,59092,14155,1821,15976,49,0,5227,22,800,1000,1542,12,2297,518,2545,225,187,0,800,0,416,44,1134,0,979,0,102,22689,323
2022,1,8,24,08.01.2022 23:00,5210,1834,31037,5822,0,4094,9841,4147,5747,287,2772,58077,12714,1575,14289,0,0,4735,0,800,1000,763,0,1628,530,3523,0,175,0,137,0,394,45,1134,0,1000,0,90,20549,304
2022,1,9,1,09.01.2022 00:00,5196,1860,30319,5627,0,4097,8881,3758,5588,164,2742,55361,12872,829,13701,0,0,5678,0,800,500,1334,176,562,50,2022,0,93,0,844,70,368,33,1028,0,972,0,85,19051,292
2022,1,9,2,09.01.2022 01:00,5184,1862,29123,5399,0,4100,8572,3585,5529,125,2723,54682,11521,934,12455,0,0,4967,0,800,500,1593,49,378,180,1330,5,483,0,663,12,342,42,1028,0,871,146,84,18519,292
2022,1,9,3,09.01.2022 02:00,5169,1936,27681,4616,0,4100,7740,3407,5492,197,2694,52620,10412,1886,12298,0,0,4820,0,800,500,2458,188,294,430,805,0,988,0,592,25,324,48,1066,0,151,695,80,17391,289
2022,1,9,4,09.01.2022 03:00,5148,1877,26734,4562,0,3952,7186,3269,5459,120,2683,52681,8309,2654,10963,0,0,4821,2,800,497,2510,10,301,654,207,824,89,141,592,0,317,53,1192,0,134,473,55,16633,285
2022,1,9,5,09.01.2022 04:00,5137,1898,25426,4705,0,3374,7330,3654,5481,158,2681,53054,6792,4123,10914,0,0,4820,5,800,500,2530,15,457,962,41,1200,4,430,592,0,313,55,1337,0,20,956,49,17113,300
2022,1,9,6,09.01.2022 05:00,5127,1890,24348,4804,0,2811,7571,3664,5574,161,2695,52198,6446,4480,10927,0,0,4820,25,800,500,2668,2,189,650,111,1391,4,1012,592,0,323,54,1399,0,21,846,51,17444,312
2022,1,9,7,09.01.2022 06:00,5131,1872,24809,5399,0,2670,8543,4115,5594,127,2710,52411,8559,2645,11204,0,0,4827,8,800,500,2594,50,271,333,0,1220,371,117,592,0,301,52,1399,2,49,363,74,18924,325
2022,1,9,8,09.01.2022 07:00,5145,1880,24632,5548,0,2665,10484,4283,5491,251,2735,53317,9797,3828,13625,0,0,4742,0,800,497,2560,67,433,66,1541,1639,1009,31,800,604,322,51,1400,0,18,873,84,21210,352
2022,1,9,9,09.01.2022 08:00,5150,1878,23964,5738,111,2664,11874,5528,5718,212,2813,53353,12296,2254,14549,0,0,4652,0,800,497,1950,140,738,241,2693,236,1224,33,800,448,349,45,1310,0,33,614,97,23957,381
2022,1,9,10,09.01.2022 09:00,5145,1956,22628,5985,980,2664,13000,7285,6003,256,2953,56473,12381,1557,13938,0,0,4648,10,800,500,1695,118,248,618,3396,154,642,0,233,70,374,40,932,20,970,27,120,26930,409
2022,1,9,11,09.01.2022 10:00,5142,1930,21229,5955,2570,2665,13496,7892,6081,404,2989,58246,12108,2935,15043,0,0,4419,0,799,500,1723,64,1,971,5113,232,2256,6,0,450,400,37,332,20,0,655,135,28051,418
2022,1,9,12,09.01.2022 11:00,5158,1999,19892,6069,4213,2669,13572,8207,6307,730,2996,60461,11350,4249,15599,0,144,4256,11,800,500,1789,215,0,1308,5798,496,2530,0,0,366,426,34,0,288,0,887,149,28485,418
2022,1,9,13,09.01.2022 12:00,5177,1942,18461,5385,4951,2670,13408,8222,6476,902,3018,59717,10895,5003,15897,0,615,4550,8,800,500,1496,313,0,1310,6018,278,2411,0,186,238,432,28,0,888,4,825,165,28411,426
2022,1,9,14,09.01.2022 13:00,5192,1916,17280,4951,4600,2669,13592,8204,6566,643,3009,58408,10214,5220,15434,0,615,5613,19,800,501,1328,205,0,1339,4434,478,1584,433,341,239,415,18,0,980,919,393,165,28621,440
2022,1,9,15,09.01.2022 14:00,5182,1927,15615,4728,3283,2670,13591,8541,6843,1184,3022,57321,9266,5710,14976,0,615,5822,267,800,500,1438,193,0,1379,3663,1357,1846,381,70,21,409,12,0,940,928,45,170,29016,464
2022,1,9,16,09.01.2022 15:00,5192,1899,14087,4680,1529,2668,13655,9149,7720,1039,3032,56338,8312,4982,13294,0,615,5085,26,701,556,1500,148,94,1402,2637,897,1963,190,0,39,415,11,0,1030,899,68,189,29922,492
2022,1,9,17,09.01.2022 16:00,5220,1918,13288,4584,167,2669,13617,9664,8730,1103,3040,57184,6816,4154,10969,0,261,5017,81,694,649,1347,16,7,1430,1338,313,1345,261,107,0,436,4,0,1090,678,49,191,30685,511
2022,1,9,18,09.01.2022 17:00,5222,1959,12578,3958,0,2673,13838,10148,9166,2853,3048,60145,5300,4459,9759,0,0,4833,48,649,682,1089,164,131,1388,1204,501,695,94,96,339,475,0,0,1180,587,63,223,31498,528
2022,1,9,19,09.01.2022 18:00,5230,1919,11834,3372,0,2675,14182,10490,9349,3408,3089,60878,4671,5830,10501,0,15,4499,75,738,944,629,187,183,1569,2618,1279,501,86,87,385,490,2,0,1260,756,28,244,32293,546
2022,1,9,20,09.01.2022 19:00,5245,1854,11159,3170,0,2672,14683,10787,9299,2228,3049,60273,3872,7546,11417,0,615,4613,619,731,852,648,56,70,1489,3329,2172,496,0,49,385,480,4,0,1300,1001,54,240,33009,560
2022,1,9,21,09.01.2022 20:00,5242,1890,10800,2662,0,2671,14871,10910,9221,1488,3053,57887,4922,7169,12091,0,615,4435,264,1105,537,745,153,5,1489,3855,2325,694,0,80,385,455,1,0,1400,717,0,231,33298,570
2022,1,9,22,09.01.2022 21:00,5235,1858,9981,2310,0,2670,14889,10965,9316,1289,3067,55750,5832,5486,11318,0,615,3576,237,1076,521,853,233,0,1514,3890,578,686,0,80,385,429,3,0,1400,728,0,214,33419,581
2022,1,9,23,09.01.2022 22:00,5214,1877,8884,2005,0,2673,14895,10931,9218,760,3057,55814,3700,5887,9587,0,615,3550,136,949,576,384,170,0,1524,2976,996,476,0,48,385,458,0,0,1400,746,85,216,33347,595
2022,1,9,24,09.01.2022 23:00,5213,1854,8014,1746,0,2671,14898,10868,9047,349,3053,53507,4205,5602,9808,0,615,2600,261,1060,504,326,465,0,1499,3365,207,1161,0,7,624,425,0,0,1400,864,27,204,33229,607
2022,1,10,1,10.01.2022 00:00,5202,1819,6886,1406,0,2672,15213,10654,9272,260,3061,52068,4375,6580,10955,0,615,2888,600,1333,255,438,717,0,1502,2856,0,2189,358,0,1123,407,0,0,1400,844,10,196,33500,625
2022,1,10,2,10.01.2022 01:00,5183,1818,5863,1222,0,2674,15238,10711,9443,148,3025,51225,4100,6154,10253,0,615,2944,278,1153,250,330,795,0,1516,2599,58,1992,192,0,1047,386,0,0,1400,849,3,192,33584,638
2022,1,10,3,10.01.2022 02:00,5159,1804,5078,927,0,2674,15236,10854,9582,169,3018,51816,2687,6510,9196,0,615,2585,365,1227,316,344,618,0,1518,2078,291,1834,365,0,736,377,0,0,1400,751,286,196,33740,652
2022,1,10,4,10.01.2022 03:00,5144,1805,4304,718,0,2675,15262,10906,9667,119,3038,52477,1160,6937,8097,0,615,2385,211,1277,271,390,568,0,1504,1625,1179,1508,184,0,868,377,0,0,1400,535,137,187,33873,665
2022,1,10,5,10.01.2022 04:00,5129,1804,3661,668,0,2676,15258,11002,9918,79,3044,52457,783,6526,7308,0,615,2718,160,1280,490,243,495,0,1487,1178,1091,917,64,0,699,389,0,0,1400,583,25,178,34050,673
2022,1,10,6,10.01.2022 05:00,5127,1902,3147,765,0,2678,15252,10975,10748,220,3047,55249,-1389,7736,6348,0,615,3121,359,1489,121,611,166,0,1478,248,1689,82,774,0,570,428,0,0,1400,369,564,192,34332,674
2022,1,10,7,10.01.2022 06:00,5108,2114,2788,675,0,2678,15183,10911,12209,1357,3042,61577,-5514,10994,5480,0,471,2331,235,1151,503,438,1108,0,1467,150,2412,206,2457,550,40,468,0,0,1400,186,901,237,34734,672
2022,1,10,8,10.01.2022 07:00,5116,2133,2519,770,0,2679,15357,11262,13639,2495,3029,67040,-8042,10606,2565,0,0,969,170,459,1434,225,339,61,1463,151,2544,156,2297,0,16,539,0,0,1400,5,943,300,35723,672
2022,1,10,9,10.01.2022 08:00,5134,2116,2269,879,152,2679,15329,11617,14285,4482,3121,70032,-7969,10996,3028,0,0,832,0,420,1363,251,1300,69,1342,505,2618,214,1688,0,293,593,0,0,1400,144,992,314,36362,672
2022,1,10,10,10.01.2022 09:00,5141,2052,2008,891,1520,2677,15342,11641,14545,4217,3178,70543,-7332,10412,3081,0,0,682,17,614,1375,254,1125,73,1156,212,2596,55,1482,0,387,595,0,0,1400,596,874,315,36581,659
