Year,Month,Day,Hour,Date/Time,Biomass,Hydro,Wind onshore,Wind offshore,PV,Nuclear,Lignite,Hard Coal,Natural Gas,Pump,Others,Consumption,Exportsaldo,Imports,Exports,DE>SE,SE>DE,DE>AT,AT>DE,DE>CH,CH>DE,DE>CZ,CZ>DE,DE>DK,DK>DE,DE>FR,FR>DE,DE>NL,NL>DE,DE>PL,PL>DE,DE>LX,LX>DE,Day-Ahead Spot price €/MWh,Emissions of power production t CO2,Emission factor g/kWh
2019,11,25,20,11/25/2019 19:00:00,5405.05738172564,2107.18281509238,2526.74962645286,720.04833796677,0,9258.60560301633,16571.9326384945,17509.2762703682,15353.3495773067,1098.75,2116.84594978535,74803.7982002088,-2136,6139,4003,0,615,366,0,1250,2468,733,435,247,424,346,1497,26,676,425,4,610,20,58.07,41042.2295459115,600.649684460139
2019,11,25,21,11/25/2019 20:00:00,5392.00302936485,2126.22936057378,2820.35619995232,824.167275964836,0,9256.10564200566,16544.9766663734,17514.3392749605,14927.3495773067,1004,2044.73327657968,71837.2603030817,617,6363,6980,0,615,547,63,1752,949,1197,645,104,775,1919,2489,62,804,842,0,557,23,53.93,40749.0956744963,596.275259586134
2019,11,25,22,11/25/2019 21:00:00,5392.00302936485,2115.75376055901,3094.3380285217,1054.10736236255,0,9252.35570048966,16554.7107674171,16157.7353222546,14305.488163715,312.75,1945.19313365048,68522.435268335,1662,5798,7460,0,615,1345,42,1532,947,940,970,293,793,1924,1679,24,728,884,0,518,24,50.17,39270.4293400701,586.963551965285
2019,11,25,23,11/25/2019 22:00:00,5366.44982899903,2086.23161506284,3506.20280523623,1136.52408995903,0,9242.10586034591,16446.1381019291,14296.2373004825,13596.2653365317,223.75,1885.71558694666,65144.6205254929,2641,6417,9058,0,615,1265,161,667,188,449,1185,290,1438,4791,1448,89,1362,975,0,532,20,46.36,37278.2367640839,575.807180244286
2019,11,25,24,11/25/2019 23:00:00,5341.72988516688,2079.56532414435,3797.26071056295,1237.28435253781,0,9213.3563087232,16407.7008824229,12385.2343449188,12973.2653365317,84,1879.86028442141,62417.25742943,2982,6505,9487,0,311,735,299,669,112,364,1197,282,1653,5869,1764,127,1144,954,0,487,25,41.58,35434.8659896418,565.940731723452
2019,11,26,1,11/26/2019 00:00:00,5313.12141084429,2065.59785745799,3884.42516207061,1181.9953879433,0,9210.3563555104,16363.5230392243,10383.0973066936,11892.40392294,106,1894.34445382597,58497.8648965105,3797,2913,6710,256,0,557,138,660,90,292,982,338,745,3213,932,42,0,871,0,481,26,39.07,33369.7532836911,559.372791334081
2019,11,26,2,11/26/2019 01:00:00,5299.23380194982,2004.96635434219,4053.65672874044,1157.4512214177,0,9245.60580576085,16371.010809258,9773.84908741912,11781.65392294,73.25,1900.81610398545,57121.4938358135,4540,1790,6330,354,0,857,265,712,100,321,673,593,0,2011,398,367,328,646,0,469,26,38.43,32849.0344697893,555.683555589241
2019,11,26,3,11/26/2019 02:00:00,5295.34527145937,2040.51990590747,4422.44901333568,1127.99822158698,0,9248.35576287259,16393.474119359,9215.51219210063,11494.0153365317,42,1892.18723710614,57111.8570602595,4060,2574,6634,340,0,1161,347,726,95,459,1065,1401,11,1566,836,111,183,410,10,460,27,36.2,32297.2089989623,550.614407297155
2019,11,26,4,11/26/2019 03:00:00,5280.06890167546,2032.90128771491,4701.27331143327,1282.49729087443,0,9247.10578236725,16351.7921995049,8921.57664771382,11232.15392294,103.25,1883.55837022683,57472.1777144509,3564,2781,6345,317,0,1594,225,709,98,510,907,1731,53,479,1148,140,323,406,3,459,24,35.91,31900.8508713057,545.83489418016
2019,11,26,5,11/26/2019 04:00:00,5275.34711465134,1943.69996637702,5280.33072027943,1508.0452632623,0,9201.10649977092,16381.7432796396,9277.11208130705,11487.2925093483,93.75,1888.48915130072,58600.9165859366,3736,2340,6076,362,0,1892,392,681,38,406,513,1217,112,268,938,16,320,765,0,469,27,35.98,32325.8626082695,541.421860021746
2019,11,26,6,11/26/2019 05:00:00,5282.01316692069,1897.98825722165,5722.014914615,1750.90333204191,0,9175.60689746209,16392.4757500212,11101.4814027356,11784.7925093483,109,1886.33193458089,61652.6081649473,3450,2316,5766,452,0,1749,297,646,0,563,477,780,71,113,704,105,742,855,0,503,25,38.01,33933.5596206674,544.47201672807
2019,11,26,7,11/26/2019 06:00:00,5288.12371483425,1940.84298455481,6318.14840021851,2005.64594461286,0,9164.35707291407,16588.655324903,15779.416367996,12662.5696821649,807.5,1896.50167054579,67416.7611627442,5035,3368,8403,0,119,2607,108,671,66,821,458,989,124,1591,762,390,1708,800,0,534,23,45.21,38308.3163000582,557.415941840355
2019,11,26,8,11/26/2019 07:00:00,5301.17806719505,2084.00951809001,6956.08004385493,2118.03239133534,6.55802444640735,9167.10703002581,16732.6701018837,17719.390960949,13898.7354413898,3164.5,2605.91779755204,74111.1793767221,5643,4803,10446,0,200,2625,0,1670,197,820,814,469,75,2786,1882,667,1614,805,0,604,21,53.44,41575.7515373923,566.578793085782
2019,11,26,9,11/26/2019 08:00:00,5308.12187164228,1957.66743306338,7245.60874827802,2265.8141097842,462.734204938502,9171.60695984502,16732.9196942182,17870.4372646195,13841.539787023,2816,3414.87406748748,77697.3241408996,3390,3362,6752,0,200,1347,0,1249,171,780,537,530,181,771,1832,642,414,805,0,628,27,54.79,42891.4204868842,572.597902817959
2019,11,26,10,11/26/2019 09:00:00,5300.90031501716,1965.92093610532,7589.93381841498,2452.09141573111,1894.2197811003,9196.85656605278,16691.7369590331,17787.7415229451,13888.1213054729,2769.25,4095.32185568461,78185.0944755573,5447,1862,7309,0,200,1270,0,1696,178,1477,370,506,242,223,844,600,0,900,0,637,28,54.58,43817.3408789346,565.552156264838
2019,11,26,11,11/26/2019 10:00:00,5320.06521529152,1933.85925121163,7280.52550224453,2457.51696833151,3493.32846211227,9233.60599290963,16684.4987813339,17570.8761595746,13642.9528239227,930,4286.69779611505,78824.9269530473,4009,3645,7654,0,200,1395,0,1812,261,1835,220,568,199,75,2101,424,630,900,0,645,34,54.79,43827.7110583902,558.382544220378
2019,11,26,12,11/26/2019 11:00:00,5340.06337209955,1927.51040271783,6777.67327176325,2549.4930028906,4647.01612272425,9229.35605919149,16714.9490461374,17503.931987743,13545.1729287808,808,4282.07518885827,79158.2413829064,4167,4121,8288,0,200,1235,0,1949,184,2268,329,654,243,162,2052,467,1076,900,0,653,37,54.05,43762.6911177003,553.332251921063
2019,11,26,13,11/26/2019 12:00:00,5340.89662863322,1896.08360267351,5924.12430071315,2556.46871337682,5088.24000747853,9221.85617615948,16605.1284189771,17315.4757056959,13435.8658608224,625.75,4282.99971030963,79100.8891248397,3192,5012,8204,0,200,1675,1,1468,110,2179,250,561,195,94,2503,657,1718,925,0,645,35,52.91,43449.6457249776,555.325680971711
2019,11,26,14,11/26/2019 13:00:00,5348.39593743623,1927.19296029314,5776.30154669433,2653.8703005363,4391.51549029222,9209.35637110613,16555.9587290894,17275.2529469903,13175.3087928639,731.5,4288.23866520064,78329.8917405026,3003,5630,8633,0,200,1800,1,1568,319,2359,250,779,205,495,2640,98,1976,900,0,634,39,52.59,43273.7930290606,560.473284916143
2019,11,26,15,11/26/2019 14:00:00,5350.89570703723,2130.35611209475,5898.3827521685,2766.77346655405,2718.43229352477,9209.6063672072,16529.2523493027,16999.6004747424,13048.0859656805,2186.75,3922.12817046414,76696.2636587762,4064,5317,9381,0,200,1988,0,1619,248,2182,250,704,188,1239,2343,122,2051,900,0,627,37,52.99,42423.9757238655,563.756969522534
2019,11,26,16,11/26/2019 15:00:00,5353.39547663823,2087.81882718629,6338.79261241769,2527.27407319374,918.123422497029,9198.85653486132,16568.1887534777,16540.8360030727,12988.2245520888,1763.5,2973.26098755701,75596.2712429905,1662,6238,7900,0,200,2783,2,1139,803,1703,0,556,262,147,2801,59,2138,895,0,618,32,52.34,40646.1792712419,562.80173478758
2019,11,26,17,11/26/2019 16:00:00,5362.0057941528,1954.81045124117,7418.40845038968,2614.08291480007,35.1510110327434,9202.10648417519,16555.7091367549,16249.1506829491,12998.4745520888,3146.5,1887.56462984936,75608.9641074339,1815,5470,7285,0,200,2816,21,1037,851,1438,180,530,215,100,2086,1,1881,749,0,614,36,52.43,38769.6692483839,546.026479301373
2019,11,26,18,11/26/2019 17:00:00,5365.06106810959,2035.75826953712,8831.13521853858,2582.04631849297,0,9199.85651926559,16668.5248719287,16521.4278188021,13048.6131384971,3006.25,2006.82789707413,76276.501120246,2989,5107,8096,0,513,1909,3,1347,931,1203,286,778,498,1266,2117,48,725,900,0,645,34,54.55,39312.4920808028,538.850919396721
2019,11,26,19,11/26/2019 18:00:00,5390.05876411962,1989.41167553238,9719.09120992064,2805.2690540521,0,9196.10657774958,16678.7581576414,16553.4935145534,12989.8359656805,2173.25,1996.04181347499,75161.3167327247,4330,4898,9228,0,615,1969,6,1594,1228,1008,513,645,388,1903,1227,585,888,875,0,649,33,54.52,39311.5914508026,530.783941894299
2019,11,26,20,11/26/2019 19:00:00,5376.72665958094,1949.41393002144,10427.8758287592,3265.92430579044,0,9194.85659724425,16660.2883248917,16326.2208639654,12878.6403113137,1510.75,1864.75976738261,73458.4565889496,5997,3122,9119,0,615,3513,0,1407,203,1185,97,357,333,902,650,229,1191,900,0,626,33,52.9,38867.3983632376,519.870295123229
2019,11,26,21,11/26/2019 20:00:00,5367.83858988848,1866.87889960203,10401.8794133973,3580.86471626101,0,9190.35666742504,16621.1023283822,14281.6108427713,12920.0886880057,514.75,1835.48325475638,69820.8534004895,6760,2920,9680,0,615,4064,118,1379,62,1080,82,328,416,1130,399,215,1192,900,0,584,36,47.51,37128.1583388205,508.308518114645
2019,11,26,22,11/26/2019 21:00:00,5367.00533335481,1917.03480270305,10405.9572824736,3744.66473286343,0,9190.35666742504,16449.382802277,11689.9150475751,11736.8685831476,108.25,1824.080823523,66804.5160753426,5629,3596,9225,0,412,3767,0,1423,32,1317,20,329,296,945,1439,1,1370,900,0,543,27,43.53,34365.4431646674,494.948592290873
2019,11,26,23,11/26/2019 22:00:00,5354.78423752768,1913.54293603146,10574.9339823262,3644.42118957993,0,9190.10667132397,16265.6828441179,10140.3543642957,10505.091410331,61.5,1829.62795223113,63635.0455877649,5845,2507,8352,0,0,2438,25,672,36,1210,20,546,174,2098,1492,5,728,825,0,558,32,42.28,32447.8971391761,486.746107959058
2019,11,26,24,11/26/2019 23:00:00,5345.89616783522,1992.26865735459,11158.324127066,3520.92527800902,0,9194.35660504211,16283.6534921987,8644.51778530137,10236.3169598396,41.5,1828.70343077978,60039.4625034264,8207,1098,9305,556,0,1420,12,670,10,752,88,1563,232,2898,438,53,283,865,0,528,35,37.74,31155.048419518,474.888320406525
2019,11,27,1,11/27/2019 00:00:00,5312.8436586664,2002.74425736936,11489.3961227047,3095.40693834943,0,9195.60658554745,16289.89330056,6748.70384351465,9076.01261420641,49.5,1892.49541092326,57765.6027318417,7387,2543,9930,362,0,1456,110,655,36,824,347,1681,122,2596,1711,1141,180,733,0,482,37,36.2,29290.0766819533,467.880578180708
2019,11,27,2,11/27/2019 01:00:00,5294.23426274782,1918.30457240181,11793.961969347,2409.46207387086,0,9186.60672590904,16007.1051856222,5849.17669428113,9114.06968216488,127.75,1873.38863426192,56443.0598006066,7131,1419,8550,307,0,1463,16,645,9,1218,338,2183,111,726,830,1088,76,462,0,458,39,35.32,28242.5558529672,462.97687863392
2019,11,27,3,11/27/2019 02:00:00,5290.06798007948,1910.36851178456,12188.2409356696,2458.03368762679,0,9187.35671421224,15752.7705968122,4971.02667554847,8883.81695983963,16.25,1878.0112415187,56625.9433030917,5910,1793,7703,306,0,1223,56,648,11,1468,279,2112,12,0,1283,1188,112,309,0,449,40,32.84,27172.1272219739,452.359498651501
2019,11,27,4,11/27/2019 03:00:00,5278.40238860813,1945.60462092516,12626.6118613806,2187.53113654993,0,9195.35658944638,15819.9109347807,4323.80592183167,8653.40120061471,18,1892.80358474038,57301.4282388776,4640,3140,7780,306,0,1676,118,660,64,1100,297,2100,0,86,1875,1075,739,330,0,447,47,30.23,26653.0675713189,448.387539053187
2019,11,27,5,11/27/2019 04:00:00,5283.40192781013,1954.49300881648,12390.0954549505,2257.28824141215,0,9187.85670641437,15811.9239800781,5018.8439411425,8894.42837343132,267.5,1879.55211060429,58101.3837446599,4844,3199,8043,348,0,1760,192,660,24,1312,344,2232,132,71,2448,698,0,508,0,454,59,31.65,27273.6524592142,453.338005869492
2019,11,27,6,11/27/2019 05:00:00,5289.23472354581,1867.8312268761,13283.4036494953,2138.70116314637,0,9188.10670251544,16018.8360253416,7074.70508365275,9126.34685498149,104.25,1877.70306770158,60345.1184972564,5624,3095,8719,409,0,2588,40,654,1,1144,253,1774,162,251,1502,622,1074,790,0,487,63,34.8,29232.5405534454,462.162350675298
2019,11,27,7,11/27/2019 06:00:00,5257.29322308854,1904.33710571545,14609.7305665884,2210.26678554206,0,9188.3566986165,16141.885046228,9922.92644485933,9836.23544138979,701.5,1907.59592796205,66339.1272399901,5341,2841,8182,0,0,3539,44,658,30,620,43,1139,282,1288,1283,34,1097,390,0,514,62,41.94,31999.9209363575,469.855597279175
2019,11,27,8,11/27/2019 07:00:00,5270.34757544934,1892.27429357723,16579.8510641152,2765.48166831586,2.88553075641923,9177.10687406849,16077.4902239386,11519.460559634,10670.6783734313,1911,2619.16927168812,73783.7454349745,4702,2595,7297,0,200,2918,226,821,25,1090,256,528,166,619,927,743,734,0,0,578,61,50.68,34611.884211006,471.682664524096
2019,11,27,9,11/27/2019 08:00:00,5282.84642345435,1890.36963902909,17736.1818140866,3188.67477114671,293.799495199049,9182.3567921909,16278.911237844,11350.9750179233,10735.0370646978,2858.75,3343.99408955028,76372.896345122,5769,2622,8391,0,200,3319,103,795,13,1396,322,292,476,682,986,1297,460,0,0,610,62,50.54,35805.0991286713,471.269306601487
2019,11,27,10,11/27/2019 09:00:00,5275.34711465134,1880.84636628839,18035.3954575661,3385.54482264677,1101.74810699643,9181.85679998876,16541.7319660254,11662.6310783832,10782.3957559642,3243.5,4088.85020552512,77570.8476740357,7609,2228,9837,0,0,3653,84,800,1,1681,181,848,478,559,1172,1674,246,0,0,622,66,46.32,37481.7752006133,477.005721720922
2019,11,27,11,11/27/2019 10:00:00,5306.73311075283,1824.02417226888,18511.2318054163,4421.82536932231,1717.67776300301,9180.60681948343,16615.1121123553,12035.0431939508,10634.0615151891,2691,4243.24528790137,79276.5611496434,7904,3185,11089,0,0,3686,13,800,2,2129,150,1341,429,919,2114,1587,411,0,0,627,66,43.94,38042.3642815636,469.331147475458
2019,11,27,12,11/27/2019 11:00:00,5322.28723271463,1821.48463287136,18488.0389250444,5041.11344471031,2609.30676673656,9172.85694035035,16615.3617046898,11509.6158284823,10292.893033639,2063,4288.54683901776,79632.5053482564,7592,3390,10982,0,0,4073,32,803,12,2068,150,895,575,847,1679,1665,877,0,0,631,65,43.93,37554.0166748174,459.583898750794
2019,11,27,13,11/27/2019 12:00:00,5329.23103716187,1827.51603894047,18339.4515705738,5181.14437373004,3684.5604549695,9171.60695984502,16499.301269168,10930.7456367617,9903.91748413033,608,4280.22614595556,78657.7009712362,7098,3248,10346,0,0,4122,2,801,2,2024,75,672,1183,796,1264,1313,658,0,0,618,64,44.12,36796.9284886222,450.162191442745
2019,11,27,14,11/27/2019 13:00:00,5330.34204587342,1868.46611172548,17744.3375522393,4355.68529952701,4156.21357315512,9172.35694814822,16059.0203911889,10753.8217540638,9703.13758898847,1009,4273.75449579608,77726.1357607058,6700,3356,10056,0,0,4320,43,808,10,2327,0,303,1148,389,1409,1296,683,0,0,613,63,43.87,36087.7219709129,450.807635942006
2019,11,27,15,11/27/2019 14:00:00,5339.78561992166,1905.9243178389,17481.0601299955,3985.45592446193,2927.7644338541,9174.60691305782,16032.8131960711,11080.6668283006,9544.33052103,1185.25,3883.60644332436,75693.2643278559,6848,2647,9495,0,0,4560,5,800,45,2348,0,412,570,0,1503,769,459,0,0,606,65,43.21,35680.9847363911,456.990497897929
2019,11,27,16,11/27/2019 15:00:00,5355.89524623924,1792.27992979988,18113.8944372864,3837.67420601306,944.617841260514,9171.60695984502,16297.1314782592,11322.5659365998,9538.52345307153,470.25,2971.72011847142,74650.1596068461,5166,3612,8778,0,0,4626,33,743,112,2201,0,385,1526,0,925,232,958,0,0,591,58,43.41,34796.2388258053,457.164057749934
2019,11,27,17,11/27/2019 16:00:00,5380.3374378935,1797.04156617023,19514.8973318407,4258.54207201517,29.9045914756175,9164.35707291407,16360.028746542,11320.3157123365,9716.91476180508,553.5,1811.44569702115,75160.284990014,4747,4123,8870,0,0,4561,1,733,240,1770,9,302,1108,20,1426,893,1275,0,0,591,64,43.71,33189.1788447311,436.131445928186
2019,11,27,18,11/27/2019 17:00:00,5356.72850277291,1813.54857225411,21818.638493179,4372.47867662347,0,9157.10718598313,16283.6534921987,11069.9782630502,9664.55334821338,1346.75,1792.33892035982,76524.7754546346,6151,4741,10892,0,600,4448,95,774,800,1440,180,694,570,1394,2435,1522,4,0,0,620,57,46.6,32853.3964833779,421.115437175034
2019,11,27,19,11/27/2019 18:00:00,5380.89294224927,1803.07297223934,23751.5484353838,4189.56004609586,0,9146.60734973831,16229.4919556218,10560.8650234902,9853.66476180508,1031.75,1801.27596105625,74994.72944768,8754,2328,11082,0,406,4325,29,865,154,972,73,1199,622,2447,775,651,205,0,0,623,64,43.38,32463.2926246008,408.500583418901
2019,11,27,20,11/27/2019 19:00:00,5391.72527718696,1811.64391770597,25489.4852623741,4109.46855532811,0,8927.36076910256,16157.6093632987,8837.75579390782,10139.2761753968,1113,1809.28848030133,73258.6135946023,10528,1756,12284,62,0,4375,6,837,56,1138,0,2603,878,2059,748,612,4,0,0,598,64,38.96,31098.1936407575,391.166311250422
2019,11,27,21,11/27/2019 20:00:00,5397.55807292263,1798.62877829368,27250.1052361018,4133.49600255844,0,8855.11189589419,15660.6710253982,6019.9124602551,9477.16748413033,924.5,1812.67839228963,70398.829347844,10931,857,11788,102,0,4332,4,816,74,1282,0,2220,120,1896,561,589,32,0,0,551,66,34.47,28014.4227973464,362.14574860005
2019,11,27,22,11/27/2019 21:00:00,5395.8915598553,1943.38252395233,28295.8237873763,4132.46256396788,0,8841.86210253764,14463.1270046816,3918.20299838116,8591.49900258016,904,1809.59665411844,66149.8481974509,12146,175,12321,102,0,4250,17,793,1,1325,39,2100,0,1994,53,1248,0,0,0,509,65,33.69,24657.4152928581,330.850865827149
2019,11,27,23,11/27/2019 22:00:00,5373.11588126837,1897.35337237227,28389.8696429504,3939.98462647766,0,8910.11103812894,12981.2973150205,3144.96968592245,7951.08324335524,561.75,1808.98030648421,63282.51511198,11676,295,11971,102,0,3038,0,660,0,1209,226,2100,0,3541,4,795,0,0,0,526,65,28.6,22170.8134042581,309.40466182846
2019,11,27,24,11/27/2019 23:00:00,5378.39317264827,1831.32534803675,28999.7659366867,3640.28743521772,0,9039.10902627951,11431.328918053,2881.41216908949,7882.52889772202,403.75,1809.90482793556,60118.8057316691,13179,689,13868,102,0,3674,263,660,0,1493,351,2100,0,4967,7,379,0,0,0,493,68,25.58,20242.0937618749,287.977014780667
2019,11,28,1,11/28/2019 00:00:00,5328.3977806282,1801.80320254058,29829.6122937303,3402.0798400956,0,9124.10770064229,9082.91464316306,2753.71194215014,7647.33324335524,309,1799.11874433642,58196.0793906418,12882,504,13386,71,0,3658,24,660,12,1984,399,2100,0,3860,0,350,0,254,0,449,69,25.24,17478.0427547495,256.092502832862
2019,11,28,2,11/28/2019 01:00:00,5294.78976710359,1792.59737222457,30580.449937419,2838.59744859738,0,8874.61159177742,7776.54836462398,2716.30196377364,7530.55607053863,124.75,1773.84849133273,57345.051007391,11958,270,12228,71,0,3634,0,681,42,2487,158,2100,0,1372,0,1450,0,0,0,433,70,21.23,15937.8425309047,238.966012060071
2019,11,28,3,11/28/2019 02:00:00,5299.51155412771,1807.517166185,31659.5560417565,2475.08542437089,0,8179.12243860903,7697.92677927056,2681.7047657262,7574.58596568049,47.5,1759.36432192817,57478.8744576545,11703,220,11923,71,0,3194,1,660,0,2666,150,2100,0,1582,0,1231,0,0,0,419,69,5.32,15835.951683513,237.615443260241
2019,11,28,4,11/28/2019 03:00:00,5315.89893262318,1812.91368740473,31971.0032924651,2608.39900255203,0,8100.87365897506,7729.62500574639,2672.7038686732,7432.30607053863,75,1757.51527902546,57616.2387980038,11860,119,11979,71,0,3555,0,660,0,2397,50,2100,0,1809,0,968,0,0,0,419,69,1.94,15811.9207591399,236.329634890692
2019,11,28,5,11/28/2019 04:00:00,5299.23380194982,1872.59286324645,32023.2509900063,2796.22646638477,0,8737.6137283927,7993.44410326565,2682.82987785782,7609.89031131372,68,1783.71005348051,59215.7921958977,11651,87,11738,71,0,3917,0,660,0,2279,0,2100,0,819,18,1466,0,0,0,426,69,11.75,16199.7240032885,237.412516780411
2019,11,28,6,11/28/2019 05:00:00,5286.45720176692,1848.46723897001,32127.7463850885,3564.58805845982,0,9101.10805934412,9244.40088355564,2883.38111531983,7896.17020645558,49,1863.21889829702,62837.5380472575,11027,664,11691,71,0,4551,16,660,27,1546,0,2100,0,1127,553,1106,0,74,0,456,68,23.53,17945.1701546405,252.4132461573
2019,11,28,7,11/28/2019 06:00:00,5252.29368388653,1791.6450449505,33631.9703406387,3819.07231138314,0,9087.6082698865,12751.6723673216,3507.53707033834,8012.52889772202,231,1863.83524593126,67273.1632320586,12676,444,13120,71,0,4932,103,655,0,1394,0,2100,0,3270,275,206,0,0,0,492,66,29.82,22321.6739757886,290.62805980223
2019,11,28,8,11/28/2019 07:00:00,5268.12555802622,1841.80094805152,33898.3061646899,3458.14388363302,3.41017271213182,9116.35782150921,13912.2767225388,4519.85671076718,8419.91748413033,2091.5,1854.89820523483,71669.5936712931,12715,219,12934,76,0,3879,71,801,29,991,0,2100,0,4103,53,411,4,0,0,573,62,34.14,24551.9083907162,310.039955985713
2019,11,28,9,11/28/2019 08:00:00,5261.18175357899,1834.18232985896,33407.4326746205,3039.08453516438,598.09182951235,9123.35771233908,14212.0371162196,5754.6672752247,8726.27889772202,1936.5,1841.33855728163,73651.1526815222,12083,262,12345,76,0,4141,70,827,27,800,51,2100,0,2925,42,873,4,0,0,603,68,40.38,25979.0886634665,322.288223254019
2019,11,28,10,11/28/2019 09:00:00,5285.90169741114,1820.53230559729,32896.1698391692,2382.33431086889,2476.57235194127,9115.10784100387,14274.6847921679,5772.66906933069,8650.64031131372,1026.25,1830.24429986537,73594.1068186693,11937,383,12320,76,0,4120,4,800,0,1100,297,2114,14,2556,1,936,0,0,0,618,67,39.34,26017.0589429899,319.942498727639
2019,11,28,11,11/28/2019 10:00:00,5297.01178452671,1761.80545702963,32922.6759881656,2013.65509368963,4623.66955569504,9123.60770844015,14305.8838339748,5195.7678238404,8521.11041617186,809.25,1830.24429986537,74345.6819613992,12059,377,12436,76,0,4200,11,800,0,1280,264,2120,20,2270,16,1060,0,0,0,630,66,38.52,25534.8264833786,309.979143817908
2019,11,28,12,11/28/2019 11:00:00,5314.23241955584,1716.72863272365,33634.2641419942,2260.64691683145,5632.55603653034,9129.35761876469,14365.2868095752,4853.17117976084,8506.58052103,551.75,1819.76639008335,75101.3406668495,12683,241,12924,76,0,4259,5,804,4,1360,14,2220,120,2823,28,747,4,0,0,635,66,38.16,25309.7666138902,301.37711841617
2019,11,28,13,11/28/2019 12:00:00,5350.89570703723,1746.8856630692,33917.1663091682,2886.39398341039,5276.06182762364,9110.10791898253,14332.0910290926,5025.59461393224,8741.30334821338,231.75,1782.78553202916,76039.0359325585,12362,634,12996,76,0,4102,4,794,0,1750,0,2116,16,2867,549,663,0,0,0,628,65,35.44,25438.8995883538,299.716731629582
2019,11,28,14,11/28/2019 13:00:00,5363.39455504225,1824.65905711826,33612.6004625259,4235.80642302304,4063.08962601614,9118.60778641881,14371.776210271,5102.6647949485,8735.83052102999,210.25,1783.09370584627,76035.7731422402,12386,267,12653,76,0,4293,1,801,1,1684,0,2100,0,2211,200,865,0,0,0,623,65,35.24,25537.8186935707,300.732025121846
2019,11,28,15,11/28/2019 14:00:00,5320.89847182519,1853.86376018974,32768.481563715,5300.50653093874,2667.80434479851,9073.35849212569,14387.2509350072,5395.47522720368,8560.85769384661,409.75,1816.06830427793,75028.3153239283,12526,90,12616,102,0,4324,1,800,0,1700,0,2103,3,2145,20,830,0,0,0,612,66,35.7,25761.7043586418,307.068882503737
2019,11,28,16,11/28/2019 15:00:00,5327.56452409453,1863.70447535513,32327.8168366485,6097.02932460632,877.201349951447,9012.6094395664,14548.4875830654,5794.04619983155,8642.16476180508,604.75,1830.55247368249,74807.9269686068,12118,100,12218,102,0,4347,10,787,0,1500,0,2105,5,1874,21,906,0,0,0,597,64,36.23,26275.4567128276,316.260544585371
2019,11,28,17,11/28/2019 16:00:00,5325.8980110272,1845.92769957249,32352.2840511068,6837.22971508885,29.6422704977612,8979.10996202343,14524.7763112921,5954.09340055508,8470.08324335524,1110,1818.22552099776,75596.2701855167,11651,91,11742,102,0,4367,13,789,0,1150,0,2100,0,1288,16,1353,0,0,0,593,62,38.05,26296.4378307429,317.345945541966
2019,11,28,18,11/28/2019 17:00:00,5350.89570703723,1742.12402669885,31509.4394863822,6820.69469764002,0,8990.60978267251,14506.3064785424,6044.38364911792,8647.64031131372,2815,1796.9615276166,76569.0556670215,11655,203,11858,71,0,4349,2,801,1,1000,0,2236,136,1302,0,1468,4,0,0,631,60,40.43,26384.6350220899,321.398183337754
2019,11,28,19,11/28/2019 18:00:00,5369.50510295581,1803.07297223934,31850.1964210773,6725.87670695692,0,8983.35989574156,14422.9426388343,5674.78431387938,8441.61313849711,2778.25,1817.60917336352,75295.2103635453,12572,474,13046,70,0,3848,3,800,0,1080,0,2510,410,3604,0,491,4,0,0,643,57,40.58,25945.9659615606,317.077917589798
2019,11,28,20,11/28/2019 19:00:00,5350.06245050356,1762.7577843037,31726.3311478822,7010.8473983015,0,8958.61028173593,14388.748489014,4848.95200926725,8587.28162004727,2271.75,1806.20674213014,73667.5479231856,13044,395,13439,26,0,3972,37,800,0,1350,0,2398,298,3271,0,1006,4,0,0,616,56,39.95,25272.4226571915,311.046418829258
2019,11,28,21,11/28/2019 20:00:00,5344.50740694578,1765.9322085506,30368.4007454472,7040.81711742749,0,8962.86021545407,13980.914614514,3952.23764036279,8278.25444723066,1313,1820.38273771758,70072.3071336502,12755,91,12846,71,0,4047,8,780,31,1300,0,2100,0,3813,0,1,0,170,0,564,52,36.16,24001.7179340889,305.832753553378
2019,11,28,22,11/28/2019 21:00:00,5343.67415041211,1778.94734796289,29788.0690025147,6861.77388161444,0,8953.11036751246,12936.620287153,3350.58392797676,8094.50444723066,711.25,1804.35769922743,66882.8911116044,12740,92,12832,71,0,4282,44,800,0,1550,0,2100,0,2732,0,685,0,85,0,527,48,30.9,22279.6969210883,293.094788106837
2019,11,28,23,11/28/2019 22:00:00,5329.78654151764,1786.88340858014,29456.4872732414,6723.29311048054,0,8936.36062874097,12023.6115277155,3344.95836731864,7688.08868800574,176,1823.77264970588,65707.2421953065,11582,141,11723,71,0,3574,0,659,0,1008,20,2155,70,3506,5,205,0,0,0,545,46,28.46,21156.748152589,284.870918542138
2019,11,28,24,11/28/2019 23:00:00,5322.84273707041,1815.45322680225,28776.2477379375,6947.54928463022,0,8888.61137343717,9311.79081385857,3166.62809445621,7580.03162004727,37.5,1831.16882131672,62761.8237095564,10916,499,11415,71,0,3613,11,660,0,1020,250,2018,189,3327,2,196,0,0,0,510,47,25.17,18026.1108422363,254.166421196692
